sample_id,ad_type,gender,age,education,occupation,marital_status,monthly_income,region,BFI_11,BFI_12,BFI_13,BFI_21,BFI_22,BFI_23,BFI_31,BFI_32,BFI_33,BFI_41,BFI_42,BFI_43,BFI_51,BFI_52,BFI_53,ad_att_1,ad_att_2,ad_att_3,ad_att_4,intent_1,intent_2,intent_3,configuration,source_file,row_in_source,response_id,extraversion,agreeableness,conscientiousness,neuroticism,openness,ad_attitude_core,purchase_intention_core,ad_attitude_all_items,purchase_intention_all_items
112,promotion,Female,40–49,Bachelor’s degree,Blue-collar worker,Divorced,">46,000,000 VND",America,3,2,1,5,4,1,4,4,3,3,4,1,2,4,5,2.0,3.0,2.0,1.0,1.0,1.0,3.0,American__gemma2_9b,gemma2_9b_promotion.csv,3612,American__gemma2_9b__row03612,2.0,3.3333333333333335,3.6666666666666665,2.6666666666666665,3.6666666666666665,2.5,2.0,2.0,1.6666666666666667
113,promotion,Female,30–39,Bachelor’s degree,Other,Married,">46,000,000 VND",America,1,1,5,1,2,3,2,3,1,5,3,1,1,5,5,2.0,3.0,2.0,1.0,1.0,1.0,3.0,American__gemma2_9b,gemma2_9b_promotion.csv,3613,American__gemma2_9b__row03613,2.3333333333333335,2.0,2.0,3.0,3.6666666666666665,2.5,2.0,2.0,1.6666666666666667
114,promotion,Male,30–39,High school,Office worker,Married,"26,000,000–35,000,000 VND",America,3,4,5,5,4,2,2,1,5,3,3,5,1,3,2,3.0,2.0,3.0,2.0,1.0,1.0,2.0,American__gemma2_9b,gemma2_9b_promotion.csv,3614,American__gemma2_9b__row03614,4.0,3.6666666666666665,2.6666666666666665,3.6666666666666665,2.0,2.5,1.5,2.5,1.3333333333333333
115,promotion,Male,40–49,Postgraduate degree,Student,Living with parents,"16,000,000–25,000,000 VND",America,3,3,3,5,2,3,4,4,3,5,3,5,1,4,4,3.0,2.0,3.0,2.0,1.0,1.0,3.0,American__gemma2_9b,gemma2_9b_promotion.csv,3615,American__gemma2_9b__row03615,3.0,3.3333333333333335,3.6666666666666665,4.333333333333333,3.0,2.5,2.0,2.5,1.6666666666666667
116,promotion,Female,40–49,High school,Civil servant,Divorced,"16,000,000–25,000,000 VND",America,3,4,1,3,3,3,4,3,4,3,5,5,3,3,4,2.0,3.0,2.0,1.0,1.0,1.0,3.0,American__gemma2_9b,gemma2_9b_promotion.csv,3616,American__gemma2_9b__row03616,2.6666666666666665,3.0,3.6666666666666665,4.333333333333333,3.3333333333333335,2.5,2.0,2.0,1.6666666666666667
117,promotion,Male,50–59,Postgraduate degree,Blue-collar worker,Single,"16,000,000–25,000,000 VND",America,3,2,3,2,5,4,5,2,2,1,1,5,1,4,2,2.0,3.0,2.0,1.0,1.0,1.0,2.0,American__gemma2_9b,gemma2_9b_promotion.csv,3617,American__gemma2_9b__row03617,2.6666666666666665,3.6666666666666665,3.0,2.3333333333333335,2.3333333333333335,2.5,1.5,2.0,1.3333333333333333
118,promotion,Male,<20,High school,Student,Living with parents,"16,000,000–25,000,000 VND",America,2,1,3,2,1,3,1,3,4,4,5,1,4,5,3,2.0,3.0,2.0,1.0,1.0,2.0,3.0,American__gemma2_9b,gemma2_9b_promotion.csv,3618,American__gemma2_9b__row03618,2.0,2.0,2.6666666666666665,3.3333333333333335,4.0,2.5,2.5,2.0,2.0
119,promotion,Female,<20,High school,Civil servant,Divorced,"16,000,000–25,000,000 VND",America,5,2,1,5,3,1,5,2,4,1,2,3,1,4,4,2.0,3.0,2.0,1.0,1.0,1.0,3.0,American__gemma2_9b,gemma2_9b_promotion.csv,3619,American__gemma2_9b__row03619,2.6666666666666665,3.0,3.6666666666666665,2.0,3.0,2.5,2.0,2.0,1.6666666666666667
120,promotion,Female,<20,Postgraduate degree,Other,Living with parents,"36,000,000–45,000,000 VND",America,3,1,4,1,2,4,5,2,2,1,2,3,3,2,2,2.0,3.0,2.0,1.0,1.0,1.0,3.0,American__gemma2_9b,gemma2_9b_promotion.csv,3620,American__gemma2_9b__row03620,2.6666666666666665,2.3333333333333335,3.0,2.0,2.3333333333333335,2.5,2.0,2.0,1.6666666666666667
121,promotion,Male,40–49,Bachelor’s degree,Blue-collar worker,Living with parents,"26,000,000–35,000,000 VND",America,1,2,4,3,5,3,4,1,4,1,4,4,1,3,3,2.0,3.0,2.0,1.0,1.0,1.0,2.0,American__gemma2_9b,gemma2_9b_promotion.csv,3621,American__gemma2_9b__row03621,2.3333333333333335,3.6666666666666665,3.0,3.0,2.3333333333333335,2.5,1.5,2.0,1.3333333333333333
122,promotion,Male,<20,Postgraduate degree,Other,Single,"26,000,000–35,000,000 VND",America,3,1,2,1,1,5,4,3,4,2,4,3,3,2,5,2.0,3.0,2.0,1.0,1.0,2.0,3.0,American__gemma2_9b,gemma2_9b_promotion.csv,3622,American__gemma2_9b__row03622,2.0,2.3333333333333335,3.6666666666666665,3.0,3.3333333333333335,2.5,2.5,2.0,2.0
123,promotion,Male,20–29,High school,Student,Single,">46,000,000 VND",America,3,5,5,3,2,3,3,4,2,2,4,3,3,5,2,3.0,4.0,2.0,3.0,1.0,1.0,1.0,American__gemma2_9b,gemma2_9b_promotion.csv,3623,American__gemma2_9b__row03623,4.333333333333333,2.6666666666666665,3.0,3.0,3.3333333333333335,3.5,1.0,3.0,1.0
124,promotion,Female,20–29,Bachelor’s degree,Blue-collar worker,Divorced,">46,000,000 VND",America,1,5,1,1,5,4,1,3,4,2,4,3,2,1,1,2.0,3.0,2.0,1.0,1.0,1.0,3.0,American__gemma2_9b,gemma2_9b_promotion.csv,3624,American__gemma2_9b__row03624,2.3333333333333335,3.3333333333333335,2.6666666666666665,3.0,1.3333333333333333,2.5,2.0,2.0,1.6666666666666667
125,promotion,Female,20–29,Bachelor’s degree,Student,Living with parents,"16,000,000–25,000,000 VND",America,5,1,1,3,3,4,5,5,1,4,2,3,1,4,5,2.0,3.0,2.0,1.0,1.0,1.0,3.0,American__gemma2_9b,gemma2_9b_promotion.csv,3625,American__gemma2_9b__row03625,2.3333333333333335,3.3333333333333335,3.6666666666666665,3.0,3.3333333333333335,2.5,2.0,2.0,1.6666666666666667
126,promotion,Female,50–59,High school,Office worker,Divorced,">46,000,000 VND",America,2,3,2,2,5,4,4,4,3,5,4,4,2,5,1,2.0,3.0,2.0,1.0,1.0,1.0,3.0,American__gemma2_9b,gemma2_9b_promotion.csv,3626,American__gemma2_9b__row03626,2.3333333333333335,3.6666666666666665,3.6666666666666665,4.333333333333333,2.6666666666666665,2.5,2.0,2.0,1.6666666666666667
127,promotion,Male,20–29,Bachelor’s degree,Student,Divorced,">46,000,000 VND",America,5,2,3,5,2,1,5,3,5,3,5,1,4,1,5,3.0,2.0,4.0,2.0,1.0,1.0,3.0,American__gemma2_9b,gemma2_9b_promotion.csv,3627,American__gemma2_9b__row03627,3.3333333333333335,2.6666666666666665,4.333333333333333,3.0,3.3333333333333335,2.5,2.0,2.75,1.6666666666666667
128,promotion,Male,50–59,Bachelor’s degree,Student,Married,"16,000,000–25,000,000 VND",America,1,2,4,3,2,4,1,2,3,1,2,5,4,5,5,2.0,3.0,1.0,2.0,1.0,1.0,3.0,American__gemma2_9b,gemma2_9b_promotion.csv,3628,American__gemma2_9b__row03628,2.3333333333333335,3.0,2.0,2.6666666666666665,4.666666666666667,2.5,2.0,2.0,1.6666666666666667
129,promotion,Female,50–59,Bachelor’s degree,Office worker,Single,"26,000,000–35,000,000 VND",America,3,5,4,4,4,2,3,3,2,5,4,4,4,4,4,3.0,3.0,2.0,2.0,1.0,1.0,2.0,American__gemma2_9b,gemma2_9b_promotion.csv,3629,American__gemma2_9b__row03629,4.0,3.3333333333333335,2.6666666666666665,4.333333333333333,4.0,3.0,1.5,2.5,1.3333333333333333
130,promotion,Male,40–49,Postgraduate degree,Managerial employee,Living with parents,"26,000,000–35,000,000 VND",America,4,2,3,3,1,2,2,1,3,3,4,5,5,3,3,2.0,3.0,2.0,1.0,1.0,1.0,3.0,American__gemma2_9b,gemma2_9b_promotion.csv,3630,American__gemma2_9b__row03630,3.0,2.0,2.0,4.0,3.6666666666666665,2.5,2.0,2.0,1.6666666666666667
131,promotion,Male,50–59,Bachelor’s degree,Blue-collar worker,Single,"16,000,000–25,000,000 VND",America,5,5,3,5,5,2,4,1,4,4,4,2,5,3,2,4.0,3.0,2.0,3.0,1.0,1.0,2.0,American__gemma2_9b,gemma2_9b_promotion.csv,3631,American__gemma2_9b__row03631,4.333333333333333,4.0,3.0,3.3333333333333335,3.3333333333333335,3.5,1.5,3.0,1.3333333333333333
132,promotion,Female,30–39,High school,Managerial employee,Single,"26,000,000–35,000,000 VND",America,4,4,3,4,3,1,4,5,1,4,2,1,5,3,2,3.0,4.0,3.0,2.0,1.0,2.0,3.0,American__gemma2_9b,gemma2_9b_promotion.csv,3632,American__gemma2_9b__row03632,3.6666666666666665,2.6666666666666665,3.3333333333333335,2.3333333333333335,3.3333333333333335,3.5,2.5,3.0,2.0
133,promotion,Male,40–49,Bachelor’s degree,Other,Single,">46,000,000 VND",America,1,3,3,5,2,4,3,1,1,4,4,3,2,4,5,2.0,2.0,3.0,2.0,1.0,1.0,3.0,American__gemma2_9b,gemma2_9b_promotion.csv,3633,American__gemma2_9b__row03633,2.3333333333333335,3.6666666666666665,1.6666666666666667,3.6666666666666665,3.6666666666666665,2.0,2.0,2.25,1.6666666666666667
134,promotion,Female,50–59,Postgraduate degree,Managerial employee,Married,">46,000,000 VND",America,1,2,4,2,4,2,1,1,4,3,5,2,4,3,1,2.0,3.0,2.0,1.0,1.0,1.0,3.0,American__gemma2_9b,gemma2_9b_promotion.csv,3634,American__gemma2_9b__row03634,2.3333333333333335,2.6666666666666665,2.0,3.3333333333333335,2.6666666666666665,2.5,2.0,2.0,1.6666666666666667
135,promotion,Female,>60,Bachelor’s degree,Managerial employee,Single,"36,000,000–45,000,000 VND",America,2,1,1,1,1,3,3,1,4,4,3,2,2,2,4,2.0,3.0,2.0,1.0,1.0,1.0,2.0,American__gemma2_9b,gemma2_9b_promotion.csv,3635,American__gemma2_9b__row03635,1.3333333333333333,1.6666666666666667,2.6666666666666665,3.0,2.6666666666666665,2.5,1.5,2.0,1.3333333333333333
136,promotion,Male,>60,Bachelor’s degree,Other,Married,"36,000,000–45,000,000 VND",America,1,5,1,2,3,5,5,1,1,1,1,3,4,1,1,2.0,3.0,2.0,1.0,1.0,1.0,3.0,American__gemma2_9b,gemma2_9b_promotion.csv,3636,American__gemma2_9b__row03636,2.3333333333333335,3.3333333333333335,2.3333333333333335,1.6666666666666667,2.0,2.5,2.0,2.0,1.6666666666666667
137,promotion,Female,>60,High school,Civil servant,Divorced,"26,000,000–35,000,000 VND",America,4,3,2,1,1,4,2,3,5,5,5,5,3,1,1,2.0,3.0,2.0,1.0,1.0,1.0,3.0,American__gemma2_9b,gemma2_9b_promotion.csv,3637,American__gemma2_9b__row03637,3.0,2.0,3.3333333333333335,5.0,1.6666666666666667,2.5,2.0,2.0,1.6666666666666667
138,promotion,Male,50–59,High school,Managerial employee,Married,"16,000,000–25,000,000 VND",America,2,4,5,3,2,2,1,4,4,4,3,3,1,2,5,3.0,2.0,3.0,2.0,1.0,1.0,3.0,American__gemma2_9b,gemma2_9b_promotion.csv,3638,American__gemma2_9b__row03638,3.6666666666666665,2.3333333333333335,3.0,3.3333333333333335,2.6666666666666665,2.5,2.0,2.5,1.6666666666666667
139,promotion,Female,40–49,High school,Civil servant,Married,"36,000,000–45,000,000 VND",America,2,4,5,1,4,4,2,5,3,5,3,4,4,1,3,3.0,4.0,3.0,2.0,1.0,2.0,3.0,American__gemma2_9b,gemma2_9b_promotion.csv,3639,American__gemma2_9b__row03639,3.6666666666666665,3.0,3.3333333333333335,4.0,2.6666666666666665,3.5,2.5,3.0,2.0
140,promotion,Male,<20,Postgraduate degree,Blue-collar worker,Living with parents,"26,000,000–35,000,000 VND",America,3,3,2,2,2,2,3,2,4,4,3,5,3,4,3,2.0,2.0,3.0,1.0,1.0,1.0,3.0,American__gemma2_9b,gemma2_9b_promotion.csv,3640,American__gemma2_9b__row03640,2.6666666666666665,2.0,3.0,4.0,3.3333333333333335,2.0,2.0,2.0,1.6666666666666667
141,promotion,Male,40–49,Postgraduate degree,Student,Married,">46,000,000 VND",America,5,5,2,1,4,3,2,2,1,3,2,2,5,4,2,2.0,3.0,3.0,2.0,1.0,1.0,1.0,American__gemma2_9b,gemma2_9b_promotion.csv,3641,American__gemma2_9b__row03641,4.0,2.6666666666666665,1.6666666666666667,2.3333333333333335,3.6666666666666665,2.5,1.0,2.5,1.0
142,promotion,Female,<20,High school,Other,Living with parents,">46,000,000 VND",America,1,5,5,5,2,3,1,4,3,5,3,2,3,5,5,3.0,4.0,2.0,3.0,1.0,1.0,2.0,American__gemma2_9b,gemma2_9b_promotion.csv,3642,American__gemma2_9b__row03642,3.6666666666666665,3.3333333333333335,2.6666666666666665,3.3333333333333335,4.333333333333333,3.5,1.5,3.0,1.3333333333333333
143,promotion,Male,>60,Postgraduate degree,Blue-collar worker,Divorced,">46,000,000 VND",America,4,1,4,4,3,2,3,5,4,4,4,1,1,5,4,2.0,3.0,4.0,1.0,1.0,3.0,5.0,American__gemma2_9b,gemma2_9b_promotion.csv,3643,American__gemma2_9b__row03643,3.0,3.0,4.0,3.0,3.3333333333333335,2.5,4.0,2.5,3.0
144,promotion,Female,50–59,High school,Civil servant,Married,"26,000,000–35,000,000 VND",America,1,5,1,3,1,5,2,1,3,3,1,3,3,5,4,2.0,3.0,2.0,1.0,1.0,2.0,3.0,American__gemma2_9b,gemma2_9b_promotion.csv,3644,American__gemma2_9b__row03644,2.3333333333333335,3.0,2.0,2.3333333333333335,4.0,2.5,2.5,2.0,2.0
145,promotion,Male,30–39,High school,Office worker,Living with parents,">46,000,000 VND",America,2,2,4,1,5,4,4,3,2,4,2,3,4,2,4,2.0,3.0,2.0,1.0,1.0,1.0,3.0,American__gemma2_9b,gemma2_9b_promotion.csv,3645,American__gemma2_9b__row03645,2.6666666666666665,3.3333333333333335,3.0,3.0,3.3333333333333335,2.5,2.0,2.0,1.6666666666666667
146,promotion,Male,30–39,High school,Blue-collar worker,Living with parents,"36,000,000–45,000,000 VND",America,1,3,2,1,3,5,4,2,2,1,2,2,4,5,3,2.0,2.0,3.0,2.0,1.0,1.0,3.0,American__gemma2_9b,gemma2_9b_promotion.csv,3646,American__gemma2_9b__row03646,2.0,3.0,2.6666666666666665,1.6666666666666667,4.0,2.0,2.0,2.25,1.6666666666666667
147,promotion,Female,40–49,High school,Blue-collar worker,Married,"<15,000,000 VND",America,5,2,4,4,1,1,5,1,3,2,1,1,5,3,4,4.0,3.0,2.0,3.0,1.0,1.0,1.0,American__gemma2_9b,gemma2_9b_promotion.csv,3647,American__gemma2_9b__row03647,3.6666666666666665,2.0,3.0,1.3333333333333333,4.0,3.5,1.0,3.0,1.0
148,promotion,Male,30–39,Bachelor’s degree,Managerial employee,Married,">46,000,000 VND",America,4,1,4,2,2,2,3,1,4,4,5,5,4,1,2,3.0,2.0,3.0,2.0,1.0,1.0,2.0,American__gemma2_9b,gemma2_9b_promotion.csv,3648,American__gemma2_9b__row03648,3.0,2.0,2.6666666666666665,4.666666666666667,2.3333333333333335,2.5,1.5,2.5,1.3333333333333333
149,promotion,Male,40–49,High school,Student,Single,"16,000,000–25,000,000 VND",America,4,1,4,2,4,5,5,3,4,1,3,5,5,4,1,3.0,2.0,3.0,2.0,1.0,1.0,3.0,American__gemma2_9b,gemma2_9b_promotion.csv,3649,American__gemma2_9b__row03649,3.0,3.6666666666666665,4.0,3.0,3.3333333333333335,2.5,2.0,2.5,1.6666666666666667
150,promotion,Male,20–29,Bachelor’s degree,Blue-collar worker,Living with parents,"16,000,000–25,000,000 VND",America,2,2,2,4,5,5,2,2,1,4,1,1,2,2,3,2.0,2.0,3.0,2.0,1.0,1.0,1.0,American__gemma2_9b,gemma2_9b_promotion.csv,3650,American__gemma2_9b__row03650,2.0,4.666666666666667,1.6666666666666667,2.0,2.3333333333333335,2.0,1.0,2.25,1.0
151,promotion,Female,50–59,Bachelor’s degree,Blue-collar worker,Living with parents,"<15,000,000 VND",America,3,5,5,2,1,3,1,3,5,5,3,4,1,2,1,2.0,3.0,2.0,1.0,1.0,1.0,2.0,American__gemma2_9b,gemma2_9b_promotion.csv,3651,American__gemma2_9b__row03651,4.333333333333333,2.0,3.0,4.0,1.3333333333333333,2.5,1.5,2.0,1.3333333333333333
152,promotion,Female,>60,Bachelor’s degree,Student,Married,"16,000,000–25,000,000 VND",America,4,5,3,3,3,3,4,5,4,4,5,2,2,3,5,4.0,3.0,3.0,2.0,1.0,1.0,3.0,American__gemma2_9b,gemma2_9b_promotion.csv,3652,American__gemma2_9b__row03652,4.0,3.0,4.333333333333333,3.6666666666666665,3.3333333333333335,3.5,2.0,3.0,1.6666666666666667
153,promotion,Female,50–59,High school,Student,Single,"36,000,000–45,000,000 VND",America,5,5,5,2,5,4,5,4,2,2,1,2,3,3,5,6.0,5.0,4.0,3.0,2.0,1.0,,American__gemma2_9b,gemma2_9b_promotion.csv,3653,American__gemma2_9b__row03653,5.0,3.6666666666666665,3.6666666666666665,1.6666666666666667,3.6666666666666665,5.5,1.0,4.5,1.5
154,promotion,Male,50–59,High school,Managerial employee,Living with parents,"16,000,000–25,000,000 VND",America,2,3,1,1,3,4,2,2,1,2,1,4,4,3,1,2.0,2.0,3.0,2.0,1.0,1.0,3.0,American__gemma2_9b,gemma2_9b_promotion.csv,3654,American__gemma2_9b__row03654,2.0,2.6666666666666665,1.6666666666666667,2.3333333333333335,2.6666666666666665,2.0,2.0,2.25,1.6666666666666667
155,promotion,Male,20–29,Bachelor’s degree,Other,Living with parents,"26,000,000–35,000,000 VND",America,3,5,4,3,1,1,2,3,5,5,3,5,5,2,4,3.0,4.0,2.0,3.0,1.0,,3.0,American__gemma2_9b,gemma2_9b_promotion.csv,3655,American__gemma2_9b__row03655,4.0,1.6666666666666667,3.3333333333333335,4.333333333333333,3.6666666666666665,3.5,3.0,3.0,2.0
156,promotion,Female,50–59,Bachelor’s degree,Other,Living with parents,"36,000,000–45,000,000 VND",America,5,4,4,1,2,3,5,3,5,3,3,2,5,3,2,3.0,4.0,2.0,3.0,1.0,2.0,3.0,American__gemma2_9b,gemma2_9b_promotion.csv,3656,American__gemma2_9b__row03656,4.333333333333333,2.0,4.333333333333333,2.6666666666666665,3.3333333333333335,3.5,2.5,3.0,2.0
157,promotion,Female,<20,High school,Student,Divorced,"36,000,000–45,000,000 VND",America,3,2,5,4,5,5,5,4,1,3,5,2,1,5,3,3.0,2.0,3.0,2.0,1.0,1.0,2.0,American__gemma2_9b,gemma2_9b_promotion.csv,3657,American__gemma2_9b__row03657,3.3333333333333335,4.666666666666667,3.3333333333333335,3.3333333333333335,3.0,2.5,1.5,2.5,1.3333333333333333
158,promotion,Female,30–39,Bachelor’s degree,Managerial employee,Single,"26,000,000–35,000,000 VND",America,4,5,3,1,5,3,3,2,2,4,3,2,1,1,2,3.0,4.0,2.0,3.0,1.0,1.0,3.0,American__gemma2_9b,gemma2_9b_promotion.csv,3658,American__gemma2_9b__row03658,4.0,3.0,2.3333333333333335,3.0,1.3333333333333333,3.5,2.0,3.0,1.6666666666666667
159,promotion,Female,30–39,Postgraduate degree,Student,Divorced,"36,000,000–45,000,000 VND",America,3,2,5,5,2,1,1,5,5,5,4,5,4,1,5,2.0,3.0,2.0,1.0,1.0,2.0,3.0,American__gemma2_9b,gemma2_9b_promotion.csv,3659,American__gemma2_9b__row03659,3.3333333333333335,2.6666666666666665,3.6666666666666665,4.666666666666667,3.3333333333333335,2.5,2.5,2.0,2.0
160,promotion,Male,20–29,High school,Civil servant,Divorced,"<15,000,000 VND",America,5,4,1,3,4,1,4,1,2,3,5,3,3,4,5,3.0,2.0,4.0,2.0,1.0,1.0,3.0,American__gemma2_9b,gemma2_9b_promotion.csv,3660,American__gemma2_9b__row03660,3.3333333333333335,2.6666666666666665,2.3333333333333335,3.6666666666666665,4.0,2.5,2.0,2.75,1.6666666666666667
161,promotion,Female,40–49,Bachelor’s degree,Student,Living with parents,">46,000,000 VND",America,3,2,5,1,2,2,1,4,5,1,4,3,4,3,1,3.0,2.0,3.0,2.0,1.0,1.0,3.0,American__gemma2_9b,gemma2_9b_promotion.csv,3661,American__gemma2_9b__row03661,3.3333333333333335,1.6666666666666667,3.3333333333333335,2.6666666666666665,2.6666666666666665,2.5,2.0,2.5,1.6666666666666667
162,promotion,Male,>60,Bachelor’s degree,Office worker,Living with parents,"26,000,000–35,000,000 VND",America,5,2,2,2,4,5,1,3,4,4,5,5,4,5,4,3.0,2.0,3.0,2.0,1.0,1.0,3.0,American__gemma2_9b,gemma2_9b_promotion.csv,3662,American__gemma2_9b__row03662,3.0,3.6666666666666665,2.6666666666666665,4.666666666666667,4.333333333333333,2.5,2.0,2.5,1.6666666666666667
163,promotion,Female,40–49,High school,Civil servant,Living with parents,"<15,000,000 VND",America,1,5,2,1,2,2,3,4,5,4,2,2,3,5,2,2.0,3.0,2.0,1.0,1.0,1.0,2.0,American__gemma2_9b,gemma2_9b_promotion.csv,3663,American__gemma2_9b__row03663,2.6666666666666665,1.6666666666666667,4.0,2.6666666666666665,3.3333333333333335,2.5,1.5,2.0,1.3333333333333333
164,promotion,Male,>60,Postgraduate degree,Civil servant,Single,"<15,000,000 VND",America,4,1,4,4,2,1,2,1,5,1,4,3,2,2,1,2.0,3.0,1.0,2.0,1.0,1.0,3.0,American__gemma2_9b,gemma2_9b_promotion.csv,3664,American__gemma2_9b__row03664,3.0,2.3333333333333335,2.6666666666666665,2.6666666666666665,1.6666666666666667,2.5,2.0,2.0,1.6666666666666667
165,promotion,Female,40–49,Postgraduate degree,Blue-collar worker,Living with parents,"36,000,000–45,000,000 VND",America,4,1,5,2,3,3,4,2,5,2,1,5,1,1,5,2.0,3.0,2.0,1.0,1.0,1.0,2.0,American__gemma2_9b,gemma2_9b_promotion.csv,3665,American__gemma2_9b__row03665,3.3333333333333335,2.6666666666666665,3.6666666666666665,2.6666666666666665,2.3333333333333335,2.5,1.5,2.0,1.3333333333333333
166,promotion,Male,50–59,High school,Managerial employee,Divorced,"36,000,000–45,000,000 VND",America,1,4,3,3,3,4,5,4,5,3,3,2,3,2,4,3.0,2.0,3.0,2.0,1.0,1.0,2.0,American__gemma2_9b,gemma2_9b_promotion.csv,3666,American__gemma2_9b__row03666,2.6666666666666665,3.3333333333333335,4.666666666666667,2.6666666666666665,3.0,2.5,1.5,2.5,1.3333333333333333
167,promotion,Female,30–39,High school,Other,Married,">46,000,000 VND",America,2,2,2,2,1,4,1,4,4,5,5,5,4,3,5,2.0,3.0,2.0,1.0,1.0,1.0,3.0,American__gemma2_9b,gemma2_9b_promotion.csv,3667,American__gemma2_9b__row03667,2.0,2.3333333333333335,3.0,5.0,4.0,2.5,2.0,2.0,1.6666666666666667
168,promotion,Male,40–49,Postgraduate degree,Student,Living with parents,"16,000,000–25,000,000 VND",America,5,3,2,5,1,1,2,1,5,1,5,4,4,1,3,2.0,3.0,2.0,1.0,1.0,1.0,3.0,American__gemma2_9b,gemma2_9b_promotion.csv,3668,American__gemma2_9b__row03668,3.3333333333333335,2.3333333333333335,2.6666666666666665,3.3333333333333335,2.6666666666666665,2.5,2.0,2.0,1.6666666666666667
169,promotion,Female,50–59,High school,Other,Living with parents,"<15,000,000 VND",America,3,3,1,5,3,2,5,2,2,2,5,2,2,5,1,2.0,3.0,2.0,1.0,1.0,1.0,3.0,American__gemma2_9b,gemma2_9b_promotion.csv,3669,American__gemma2_9b__row03669,2.3333333333333335,3.3333333333333335,3.0,3.0,2.6666666666666665,2.5,2.0,2.0,1.6666666666666667
170,promotion,Female,<20,Postgraduate degree,Blue-collar worker,Married,"26,000,000–35,000,000 VND",America,4,4,1,3,4,3,5,1,1,2,1,4,3,5,4,3.0,2.0,3.0,2.0,1.0,1.0,3.0,American__gemma2_9b,gemma2_9b_promotion.csv,3670,American__gemma2_9b__row03670,3.0,3.3333333333333335,2.3333333333333335,2.3333333333333335,4.0,2.5,2.0,2.5,1.6666666666666667
171,promotion,Female,50–59,Bachelor’s degree,Civil servant,Divorced,"36,000,000–45,000,000 VND",America,1,4,3,1,5,2,5,4,1,3,1,5,4,3,3,2.0,3.0,2.0,1.0,1.0,1.0,3.0,American__gemma2_9b,gemma2_9b_promotion.csv,3671,American__gemma2_9b__row03671,2.6666666666666665,2.6666666666666665,3.3333333333333335,3.0,3.3333333333333335,2.5,2.0,2.0,1.6666666666666667
172,promotion,Female,>60,Postgraduate degree,Managerial employee,Living with parents,"16,000,000–25,000,000 VND",America,1,4,2,4,5,5,5,1,4,3,2,5,3,4,2,2.0,3.0,2.0,1.0,1.0,2.0,3.0,American__gemma2_9b,gemma2_9b_promotion.csv,3672,American__gemma2_9b__row03672,2.3333333333333335,4.666666666666667,3.3333333333333335,3.3333333333333335,3.0,2.5,2.5,2.0,2.0
173,promotion,Male,>60,Postgraduate degree,Managerial employee,Married,"36,000,000–45,000,000 VND",America,1,4,5,3,5,2,3,1,1,5,1,5,3,5,2,2.0,3.0,2.0,1.0,1.0,1.0,3.0,American__gemma2_9b,gemma2_9b_promotion.csv,3673,American__gemma2_9b__row03673,3.3333333333333335,3.3333333333333335,1.6666666666666667,3.6666666666666665,3.3333333333333335,2.5,2.0,2.0,1.6666666666666667
174,promotion,Male,30–39,High school,Student,Living with parents,"36,000,000–45,000,000 VND",America,3,5,1,4,5,2,5,5,1,1,2,3,3,4,1,3.0,2.0,3.0,2.0,1.0,1.0,3.0,American__gemma2_9b,gemma2_9b_promotion.csv,3674,American__gemma2_9b__row03674,3.0,3.6666666666666665,3.6666666666666665,2.0,2.6666666666666665,2.5,2.0,2.5,1.6666666666666667
175,promotion,Female,30–39,Postgraduate degree,Office worker,Single,"<15,000,000 VND",America,4,2,5,1,1,5,4,1,1,4,1,1,4,3,5,3.0,2.0,3.0,2.0,1.0,1.0,3.0,American__gemma2_9b,gemma2_9b_promotion.csv,3675,American__gemma2_9b__row03675,3.6666666666666665,2.3333333333333335,2.0,2.0,4.0,2.5,2.0,2.5,1.6666666666666667
176,promotion,Female,30–39,High school,Blue-collar worker,Single,">46,000,000 VND",America,5,4,3,1,4,5,2,4,5,3,2,5,2,5,2,3.0,4.0,3.0,2.0,1.0,1.0,2.0,American__gemma2_9b,gemma2_9b_promotion.csv,3676,American__gemma2_9b__row03676,4.0,3.3333333333333335,3.6666666666666665,3.3333333333333335,3.0,3.5,1.5,3.0,1.3333333333333333
177,promotion,Male,<20,Postgraduate degree,Civil servant,Living with parents,"16,000,000–25,000,000 VND",America,5,4,1,4,2,1,3,5,4,1,3,4,5,2,5,3.0,2.0,4.0,1.0,1.0,2.0,3.0,American__gemma2_9b,gemma2_9b_promotion.csv,3677,American__gemma2_9b__row03677,3.3333333333333335,2.3333333333333335,4.0,2.6666666666666665,4.0,2.5,2.5,2.5,2.0
178,promotion,Female,30–39,Bachelor’s degree,Managerial employee,Single,"26,000,000–35,000,000 VND",America,3,1,4,3,1,2,5,1,3,5,3,4,5,3,4,2.0,3.0,2.0,1.0,1.0,1.0,3.0,American__gemma2_9b,gemma2_9b_promotion.csv,3678,American__gemma2_9b__row03678,2.6666666666666665,2.0,3.0,4.0,4.0,2.5,2.0,2.0,1.6666666666666667
